SMA,LMA,2016,2017,2018,2019,2020,2021,2022,2023,0
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
1,3,30.779999999999887,51.74000000000018,-14.169999999999902,82.11000000000021,46.53000000000006,111.17000000000013,-63.49999999999994,-15.650000000000063,
1,5,0.5799999999999272,48.98000000000002,-7.749999999999773,91.77000000000001,95.22999999999993,19.170000000000016,196.13000000000017,-9.570000000000078,
1,7,20.199999999999932,61.319999999999965,14.669999999999959,73.81000000000003,50.84999999999988,59.329999999999984,291.9699999999999,-8.950000000000074,
1,9,-7.400000000000034,28.259999999999962,13.009999999999934,10.009999999999906,94.36999999999998,38.09000000000003,292.53,-8.630000000000024,
1,11,-17.520000000000152,26.619999999999976,-12.109999999999957,-0.2899999999998215,92.78999999999999,56.25,350.77,-8.630000000000024,
1,13,-18.74000000000018,4.28000000000003,-41.81,9.27000000000018,105.72999999999999,52.18999999999994,347.63,-8.630000000000024,
1,15,-14.980000000000189,22.58000000000007,-43.62999999999988,9.550000000000153,84.85,25.469999999999914,316.04999999999995,-8.630000000000024,
1,17,-6.460000000000036,15.860000000000099,-45.509999999999934,3.5500000000000966,89.51000000000002,87.19000000000011,305.4899999999999,-8.630000000000024,
1,19,-16.88000000000011,16.58000000000007,-38.81,62.35000000000005,71.09,79.51000000000005,306.30999999999995,-3.690000000000083,
1,21,-10.300000000000125,28.940000000000083,-34.58999999999992,66.99000000000015,81.42999999999998,84.63000000000005,250.63000000000017,-2.2300000000000466,
1,23,-30.32000000000005,30.54000000000005,-32.56999999999988,74.35000000000005,95.39000000000007,68.86999999999995,250.43000000000012,-2.2300000000000466,
1,25,-20.920000000000016,31.440000000000055,-39.429999999999836,70.13000000000002,88.87000000000009,73.43,212.61000000000013,-2.2300000000000466,
1,27,-17.060000000000002,35.72000000000003,-35.50999999999988,89.03000000000006,93.21000000000012,59.06999999999999,206.19000000000005,-2.2300000000000466,
1,29,-20.019999999999982,40.74000000000004,-54.469999999999914,94.2900000000001,78.68999999999997,52.56999999999982,19.00999999999999,-2.2300000000000466,
1,31,-19.079999999999927,37.440000000000055,-73.36999999999995,73.97000000000006,79.76999999999995,77.28999999999985,63.85000000000002,-2.2300000000000466,
1,33,-19.359999999999957,34.400000000000034,-65.88999999999993,43.03000000000006,91.07000000000008,73.64999999999986,37.42999999999995,-2.2300000000000466,
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
3,5,-53.61000000000007,19.82000000000002,-63.879999999999995,24.97999999999996,91.96999999999983,-89.93999999999994,170.0300000000003,0.7000000000000455,
3,7,-35.22999999999996,-10.259999999999962,-6.000000000000057,9.300000000000068,106.80999999999992,-21.980000000000018,185.35000000000002,-5.080000000000041,
3,9,-20.94999999999999,3.419999999999959,-25.58000000000004,15.21999999999997,114.57000000000002,34.98000000000002,188.7500000000001,-6.100000000000023,
3,11,-6.3900000000001,6.28000000000003,-28.660000000000025,-2.240000000000009,109.87000000000003,38.84000000000003,287.61,-9.400000000000034,
3,13,0.4899999999998954,6.440000000000026,-24.30000000000001,46.579999999999984,88.22999999999999,39.979999999999905,282.2700000000001,-7.939999999999998,
3,15,-9.950000000000045,10.200000000000017,-45.360000000000014,43.81999999999999,36.57000000000002,37.41999999999996,251.2500000000001,-7.939999999999998,
3,17,-2.330000000000041,23.460000000000008,-44.0,40.47999999999996,40.869999999999976,63.49999999999994,273.90999999999997,-6.380000000000052,
3,19,-0.7100000000000364,17.960000000000036,-43.120000000000005,27.319999999999993,64.53,29.15999999999991,291.16999999999996,-5.020000000000039,
3,21,-8.350000000000023,20.860000000000042,-36.04000000000002,10.199999999999932,49.54999999999998,17.87999999999994,183.67000000000002,-5.020000000000039,
3,23,6.610000000000014,15.500000000000028,-63.94,6.259999999999877,80.28999999999994,11.359999999999786,193.35000000000002,-5.020000000000039,
3,25,2.8899999999999864,7.439999999999969,-58.0,15.499999999999886,88.22999999999999,48.89999999999975,182.93,-5.020000000000039,
3,27,-6.490000000000009,10.23999999999998,-64.48000000000008,7.899999999999977,86.16999999999993,17.939999999999714,126.65000000000009,-5.020000000000039,
3,29,-7.150000000000034,10.95999999999998,-62.48000000000002,21.279999999999916,76.76999999999995,24.839999999999634,66.93000000000012,-5.020000000000039,
3,31,-5.830000000000041,10.95999999999998,-56.95999999999998,18.119999999999948,76.59,18.519999999999868,62.11000000000013,-5.020000000000039,
3,33,-14.569999999999993,13.559999999999974,-55.87999999999994,17.43999999999994,79.94999999999996,48.65999999999997,37.37000000000012,-5.020000000000039,
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,
5,7,-37.52999999999986,11.22999999999999,-5.220000000000056,22.600000000000023,86.8600000000001,88.09999999999997,298.61999999999966,2.7600000000000477,
5,9,-23.3900000000001,-6.529999999999944,26.95999999999995,7.240000000000009,81.40000000000012,46.11999999999995,422.7399999999999,-7.420000000000016,
5,11,3.769999999999982,6.510000000000019,-20.359999999999985,68.80000000000001,18.180000000000092,46.019999999999925,400.1,-9.319999999999993,
5,13,2.909999999999968,22.690000000000055,-19.259999999999962,59.92000000000007,37.26000000000002,-0.4800000000001319,342.0400000000001,-9.319999999999993,
5,15,-12.189999999999998,21.27000000000001,-32.579999999999956,63.78000000000003,37.13999999999996,-26.420000000000016,334.3599999999999,-11.759999999999991,
5,17,-25.730000000000018,16.990000000000038,-25.33999999999989,27.340000000000032,54.499999999999915,-20.720000000000084,252.32000000000014,-5.400000000000034,
