SMA,LMA,2016,2017,2018,2019,2020,2021,2022,2023,0,
1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,
1,3,-153.44540405273438,484.1112060546875,549.6900024414062,73.453369140625,67.41650390625,729.4005126953125,254.499755859375,204.699462890625,,4
1,3,-153.44540405273438,484.1112060546875,549.6900024414062,73.453369140625,67.41650390625,729.4005126953125,254.499755859375,204.699462890625,,4
1,7,-33.581695556640625,282.8687744140625,-54.18695068359375,400.05810546875,-81.3955078125,357.1007080078125,308.900146484375,35.199951171875,,8
1,9,-109.21469116210938,234.82403564453125,-6.43902587890625,156.86279296875,637.430908203125,216.2015380859375,463.199462890625,35.199951171875,,10
1,11,-174.74368286132812,187.47283935546875,89.74957275390625,91.58154296875,713.0615234375,479.5015869140625,111.498291015625,61.799560546875,,12
1,13,-103.86538696289062,159.24053955078125,150.27532958984375,125.26220703125,657.162109375,520.7003173828125,296.998779296875,53.599365234375,,14
1,15,-120.95352172851562,107.2830810546875,372.07305908203125,166.4716796875,449.901611328125,289.1998291015625,67.098876953125,92.399658203125,,16
1,17,-72.51272583007812,129.17559814453125,287.87103271484375,67.509521484375,790.015869140625,247.7999267578125,-121.100830078125,92.399658203125,,18
1,19,-48.787628173828125,157.40789794921875,153.74212646484375,-41.3583984375,589.588134765625,451.4996337890625,260.199462890625,92.399658203125,,20
1,21,-24.319610595703125,162.65814208984375,-35.46429443359375,-29.27294921875,327.48388671875,470.2008056640625,66.499267578125,92.399658203125,,22
1,23,-43.537322998046875,64.63726806640625,0.29718017578125,-81.08203125,543.05517578125,790.6007080078125,47.999267578125,92.399658203125,,24
1,25,-54.434051513671875,109.90802001953125,-9.11383056640625,-112.9794921875,521.455322265625,852.5010986328125,9.198974609375,92.399658203125,,26
1,27,-81.23001098632812,124.71771240234375,-0.79266357421875,2.327392578125,758.0791015625,553.9007568359375,262.698974609375,92.399658203125,,28
1,29,-73.55276489257812,132.54351806640625,59.04010009765625,117.83251953125,1046.67919921875,545.7005615234375,63.098876953125,92.399658203125,,30
1,31,-63.200836181640625,179.39947509765625,-4.85418701171875,150.820068359375,972.208984375,530.3001708984375,144.899658203125,92.399658203125,,32
1,33,-64.58773803710938,141.06280517578125,-14.76019287109375,124.56884765625,931.75048828125,295.4000244140625,140.799560546875,92.399658203125,,34
3,3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,6
3,5,-11.144073486328125,68.2530517578125,45.81561279296875,237.2506103515625,639.1318359375,-920.199951171875,-391.400146484375,-208.599853515625,,8
3,7,-7.627471923828125,9.261962890625,-82.07244873046875,-196.7357177734375,790.33837890625,-301.800048828125,-39.600341796875,-48.299560546875,,10
3,9,-9.707977294921875,75.385498046875,-52.45306396484375,-0.9913330078125,880.489013671875,-353.6005859375,-35.599853515625,-48.299560546875,,12
3,11,-21.149444580078125,-11.59014892578125,-210.65338134765625,115.4056396484375,788.456787109375,-139.80078125,-193.700439453125,-9.499267578125,,14
3,13,20.901702880859375,-34.67156982421875,-181.23187255859375,-9.2125244140625,1163.977783203125,113.49951171875,-900.700439453125,-9.499267578125,,16
3,15,125.46066284179688,-11.49114990234375,-4.60626220703125,73.9984130859375,500.838623046875,232.60009765625,-394.100830078125,17.100341796875,,18
3,17,137.54617309570312,43.784912109375,-190.74200439453125,-17.0386962890625,624.943115234375,302.2001953125,-501.800537109375,17.100341796875,,20
3,19,102.37954711914062,-56.8115234375,-194.40716552734375,-119.6656494140625,731.47021484375,459.0,-359.000732421875,17.100341796875,,22
3,21,69.49136352539062,-15.3544921875,-229.77178955078125,-218.3302001953125,933.8134765625,415.5,-720.699951171875,17.100341796875,,24
3,23,59.486175537109375,-71.423095703125,-238.58819580078125,-247.8504638671875,676.954833984375,394.10009765625,-534.799560546875,17.100341796875,,26
3,25,52.452850341796875,-14.90869140625,-245.62152099609375,-215.0614013671875,732.13427734375,340.60009765625,-275.099853515625,17.100341796875,,28
3,27,-8.122955322265625,-49.183837890625,-219.17218017578125,-253.4964599609375,869.40087890625,211.199951171875,-187.199951171875,17.100341796875,,30
3,29,31.897674560546875,-44.57763671875,-142.99432373046875,-185.3428955078125,1025.5009765625,214.300048828125,-39.600830078125,17.100341796875,,32
3,31,36.157318115234375,6.4884033203125,-167.95782470703125,-184.8475341796875,1082.85302734375,214.300048828125,-127.700927734375,17.100341796875,,34
3,33,38.089141845703125,31.55078125,-188.56268310546875,5.5474853515625,1075.552978515625,277.900390625,-189.600341796875,17.100341796875,,36
5,5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,10
5,7,-119.29415893554688,49.72845458984375,-596.3482666015625,-126.8980712890625,1050.0030517578125,477.250244140625,-538.900634765625,101.050537109375,,12
5,9,-107.01065063476562,-31.055908203125,-418.532958984375,-200.6978759765625,1457.9830322265625,129.35009765625,-372.599853515625,273.449951171875,,14
5,11,-114.14285278320312,-58.59466552734375,-490.6490478515625,-188.2156982421875,1119.9039306640625,-76.549072265625,-622.301025390625,273.449951171875,,16
5,13,23.106048583984375,-186.97772216796875,-390.1019287109375,30.1146240234375,1089.631591796875,183.850341796875,-408.301025390625,273.449951171875,,18
5,15,44.106964111328125,16.49365234375,-140.9637451171875,-58.8419189453125,1059.05615234375,54.450439453125,-202.900634765625,273.449951171875,,20
5,17,72.68606567382812,-1.9317626953125,-172.0687255859375,46.7569580078125,700.1207275390625,88.350341796875,-747.100341796875,273.449951171875,,22
